"ServicesID","EnrollmentID","PersonalID","DateProvided","RecordType","TypeProvided","OtherTypeProvided","MovingOnOtherType","SubTypeProvided","FAAmount","FAStartDate","FAEndDate","ReferralOutcome","DateCreated","DateUpdated","UserID","DateDeleted","ExportID"
"4474140","800079","595493",2021-02-09,144,2,,,,,,,,2021-02-11 14:24:18,2021-02-11 14:24:18,"23",,"1036"
"4478909","800079","595493",2021-02-19,152,1,,,,3740,2021-02-19,2021-04-20,,2021-02-19 14:36:41,2021-02-19 14:36:41,"23",,"1036"
"4488358","800079","595493",2021-02-23,152,1,,,,700,2021-02-23,2021-04-24,,2021-03-11 12:54:16,2021-03-11 12:54:16,"23",,"1036"
"4489547","800079","595493",2021-03-11,144,2,,,,,,,,2021-03-15 10:26:07,2021-03-15 10:26:07,"23",,"1036"
"4489778","800079","595493",2021-03-15,152,4,,,,1492.17,2021-03-15,2021-03-15,,2021-03-15 13:45:28,2021-03-15 13:45:28,"23",,"1036"
"4496377","800079","595493",2021-03-26,152,1,,,,700,2021-03-26,2021-03-26,,2021-03-29 14:25:12,2021-03-29 14:25:12,"23",,"1036"
"4497995","800079","595493",2021-03-31,152,9,,,,1000,2021-03-31,2021-03-31,,2021-03-31 13:30:48,2021-03-31 13:30:48,"23",,"1036"
"4507188","800079","595493",2021-04-21,144,2,,,,,,,,2021-04-23 08:17:10,2021-04-23 08:17:10,"23",,"1036"
"4510278","800079","595493",2021-04-26,152,1,,,,700,2021-04-26,2021-04-26,,2021-04-29 15:20:05,2021-04-29 15:20:05,"23",,"1036"
"4520086","800079","595493",2021-05-21,144,2,,,,,,,,2021-05-24 08:02:00,2021-05-24 08:02:00,"23",,"1036"
"4363912","771443","596779",2020-05-20,144,2,,,,,,,,2020-05-21 14:10:00,2020-05-21 14:10:00,"23",,"1036"
"4363792","771443","596779",2020-05-21,152,4,,,,148.94,2020-05-21,2020-05-21,,2020-05-21 13:20:18,2020-05-21 13:20:18,"23",,"1036"
"4363793","771443","596779",2020-05-21,152,3,,,,105,2020-05-21,2020-05-21,,2020-05-21 13:20:54,2020-05-21 13:20:54,"23",,"1036"
"4366109","771443","596779",2020-05-28,152,12,,,,326,2020-05-28,2020-05-28,,2020-05-28 08:10:14,2020-05-28 08:10:14,"23",,"1036"
"4366111","771443","596779",2020-05-28,152,2,,,,650,2020-05-28,2020-05-28,,2020-05-28 08:12:43,2020-05-28 08:12:43,"23",,"1036"
"4366112","771443","596779",2020-05-28,152,1,,,,215,2020-05-28,2020-07-27,,2020-05-28 08:13:13,2020-05-28 08:13:13,"23",,"1036"
"4366113","771443","596779",2020-05-28,152,1,,,,650,2020-05-28,2020-05-28,,2020-05-28 08:13:49,2020-05-28 08:13:49,"23",,"1036"
"4371831","771443","596779",2020-06-09,144,2,,,,,,,,2020-06-15 14:55:43,2020-06-15 14:55:43,"23",,"1036"
"4375220","771443","596779",2020-06-24,152,1,,,,650,2020-06-24,2020-07-24,,2020-06-24 08:44:56,2020-06-24 08:44:56,"23",,"1036"
"4393316","771443","596779",2020-07-30,144,2,,,,,,,,2020-08-07 16:09:06,2020-08-07 16:09:06,"23",,"1036"
"4420968","783705","597187",2020-09-29,144,2,,,,,,,,2020-10-15 10:56:32,2020-10-15 10:56:32,"23",,"1036"
"4420966","783705","597187",2020-10-05,144,2,,,,,,,,2020-10-15 10:55:42,2020-10-15 10:55:42,"23",,"1036"
"4422686","783705","597187",2020-10-19,152,12,,,,284,2020-10-19,2020-10-19,,2020-10-19 13:54:21,2020-10-19 13:54:21,"23",,"1036"
"4422687","783705","597187",2020-10-19,152,1,,,,365.81,2020-10-19,2020-11-18,,2020-10-19 13:55:03,2020-10-19 13:55:03,"23",,"1036"
"4428543","783705","597187",2020-10-26,152,1,,,,420,2020-10-26,2020-12-25,,2020-10-30 12:28:32,2020-10-30 12:28:32,"23",,"1036"
"4437628","783705","597187",2020-11-03,144,2,,,,,,,,2020-11-20 15:59:50,2020-11-20 15:59:50,"23",,"1036"
"4440433","783705","597187",2020-11-23,152,1,,,,420,2020-11-23,2020-12-23,,2020-11-30 10:27:14,2020-11-30 10:27:14,"23",,"1036"
"4455908","783705","597187",2020-12-24,144,2,,,,,,,,2021-01-04 13:38:09,2021-01-04 13:38:09,"23",,"1036"
"4706394","822472","597187",2021-08-28,144,2,,,,,,,,2022-07-05 12:28:59,2022-07-05 12:28:59,"23",,"1036"
"4706393","822472","597187",2021-09-15,144,2,,,,,,,,2022-07-05 12:28:35,2022-07-05 12:28:35,"23",,"1036"
"4706392","822472","597187",2021-10-29,144,2,,,,,,,,2022-07-05 12:28:13,2022-07-05 12:28:13,"23",,"1036"
"4706391","822472","597187",2021-11-21,144,2,,,,,,,,2022-07-05 12:26:24,2022-07-05 12:26:24,"23",,"1036"
"4643220","841369","598271",2022-02-21,144,2,,,,,,,,2022-02-23 10:22:13,2022-02-23 10:22:13,"23",,"1036"
"4642951","841369","598271",2022-02-22,152,2,,,,1800,2022-02-22,2022-02-22,,2022-02-22 15:21:11,2022-02-22 15:21:11,"23",,"1036"
"4642952","841369","598271",2022-02-22,152,1,,,,240,2022-02-22,2022-02-22,,2022-02-22 15:21:50,2022-02-22 15:21:50,"23",,"1036"
"4642953","841369","598271",2022-02-22,152,12,,,,350,2022-02-22,2022-02-22,,2022-02-22 15:22:19,2022-02-22 15:22:19,"23",,"1036"
"4643517","841369","598271",2022-02-23,152,1,,,,900,2022-02-23,2022-02-23,,2022-02-23 14:33:23,2022-02-23 14:33:23,"23",,"1036"
"4657797","841369","598271",2022-03-18,144,2,,,,,,,,2022-03-25 11:29:01,2022-03-25 11:29:01,"23",,"1036"
"4657894","841369","598271",2022-03-24,152,1,,,,900,2022-03-24,2022-04-23,,2022-03-25 12:59:54,2022-03-25 12:59:54,"23",,"1036"
"4672211","841369","598271",2022-04-18,144,2,,,,,,,,2022-04-25 13:26:20,2022-04-25 13:26:20,"23",,"1036"
"4672693","841369","598271",2022-04-26,152,1,,,,900,2022-04-26,2022-04-26,,2022-04-26 11:14:46,2022-04-26 11:14:46,"23",,"1036"
"4681776","841369","598271",2022-05-16,152,4,,,,763.72,2022-05-16,2022-05-16,,2022-05-16 11:04:16,2022-05-16 11:04:16,"23",,"1036"
"4682269","841369","598271",2022-05-17,152,3,,,,379,2022-05-17,2022-05-17,,2022-05-17 08:31:59,2022-05-17 08:31:59,"23",,"1036"
"4687322","841369","598271",2022-05-25,152,1,,,,900,2022-05-25,2022-07-24,,2022-05-26 10:45:39,2022-05-26 10:45:39,"23",,"1036"
"4700457","841369","598271",2022-06-21,144,2,,,,,,,,2022-06-23 08:46:29,2022-06-23 08:46:29,"23",,"1036"
"4701210","841369","598271",2022-06-24,152,1,,,,900,2022-06-24,2022-08-23,,2022-06-24 10:21:03,2022-06-24 10:21:03,"23",,"1036"
"4719837","841369","598271",2022-07-26,152,1,,,,900,2022-07-26,2022-07-26,,2022-07-27 16:05:39,2022-07-27 16:05:39,"23",,"1036"
"4733730","841369","598271",2022-08-17,144,2,,,,,,,,2022-08-22 09:35:12,2022-08-22 09:35:12,"23",,"1036"
"4491565","806322","602173",2021-03-10,144,2,,,,,,,,2021-03-18 12:54:58,2021-03-18 12:54:58,"26",,"1036"
"4491568","806322","602173",2021-03-10,144,2,,,,,,,,2021-03-18 12:55:27,2021-03-18 12:55:27,"26",,"1036"
"4491569","806322","602173",2021-03-10,144,2,,,,,,,,2021-03-18 12:56:00,2021-03-18 12:56:00,"26",,"1036"
"4491570","806322","602173",2021-03-10,144,2,,,,,,,,2021-03-18 12:56:53,2021-03-18 12:56:53,"26",,"1036"
"4491577","806322","602173",2021-03-12,144,2,,,,,,,,2021-03-18 13:23:40,2021-03-18 13:23:40,"26",,"1036"
"4491578","806322","602173",2021-03-18,144,2,,,,,,,,2021-03-18 13:25:23,2021-03-18 13:25:23,"26",,"1036"
"4491786","806322","602173",2021-03-19,144,2,,,,,,,,2021-03-19 10:45:23,2021-03-19 10:45:23,"24",,"1036"
"4494531","806322","602173",2021-03-24,144,2,,,,,,,,2021-03-24 16:12:22,2021-03-24 16:12:22,"24",,"1036"
"4494532","806322","602173",2021-03-24,144,2,,,,,,,,2021-03-24 16:12:42,2021-03-24 16:12:42,"24",,"1036"
"4498385","806322","602173",2021-04-01,144,2,,,,,,,,2021-04-01 10:10:16,2021-04-01 10:10:16,"24",,"1036"
"4498895","806322","602173",2021-04-02,144,2,,,,,,,,2021-04-02 09:59:17,2021-04-02 09:59:17,"24",,"1036"
"4498897","806322","602173",2021-04-02,144,2,,,,,,,,2021-04-02 10:02:00,2021-04-02 10:02:00,"24",,"1036"
"4499252","806322","602173",2021-04-02,144,2,,,,,,,,2021-04-05 09:12:39,2021-04-05 09:12:39,"24",,"1036"
"4499267","806322","602173",2021-04-05,152,1,,,,,2021-04-05,2021-04-05,,2021-04-05 09:44:07,2021-04-05 09:44:07,"24",,"1036"
"4499268","806322","602173",2021-04-05,152,1,,,,700,2021-04-05,2021-04-05,,2021-04-05 09:46:34,2021-04-05 09:46:34,"24",,"1036"
"4499272","806322","602173",2021-04-05,152,1,,,,600,2021-04-05,2021-05-05,,2021-04-05 09:47:46,2021-04-05 09:47:46,"24",,"1036"
"4499324","806322","602173",2021-04-05,152,4,,,,84,2021-04-05,2021-04-05,,2021-04-05 11:36:52,2021-04-05 11:36:52,"24",,"1036"
"4499325","806322","602173",2021-04-05,152,4,,,,84,2021-04-05,2021-04-05,,2021-04-05 11:38:01,2021-04-05 11:38:01,"24",,"1036"
"4499326","806322","602173",2021-04-05,152,4,,,,84,2021-04-05,2021-04-05,,2021-04-05 11:38:57,2021-04-05 11:38:57,"24",,"1036"
"4499328","806322","602173",2021-04-05,152,4,,,,84,2021-04-05,2021-04-05,,2021-04-05 11:40:36,2021-04-05 11:40:36,"24",,"1036"
"4499336","806322","602173",2021-04-05,152,4,,,,84,2021-04-05,2021-04-05,,2021-04-05 11:42:14,2021-04-05 11:42:14,"24",,"1036"
"4500517","806322","602173",2021-04-07,144,2,,,,,,,,2021-04-07 16:15:33,2021-04-07 16:15:33,"24",,"1036"
"4500725","806322","602173",2021-04-08,144,2,,,,,,,,2021-04-08 10:07:34,2021-04-08 10:07:34,"24",,"1036"
"4504473","806322","602173",2021-04-16,144,2,,,,,,,,2021-04-16 15:07:54,2021-04-16 15:07:54,"24",,"1036"
"4507430","806322","602173",2021-04-23,144,2,,,,,,,,2021-04-23 14:06:42,2021-04-23 14:06:42,"24",,"1036"
"4510519","806322","602173",2021-04-30,144,2,,,,,,,,2021-04-30 08:55:05,2021-04-30 08:55:05,"24",,"1036"
"4513493","806322","602173",2021-05-07,144,2,,,,,,,,2021-05-07 11:02:27,2021-05-07 11:02:27,"24",,"1036"
"4513629","806322","602173",2021-05-07,144,2,,,,,,,,2021-05-07 12:38:57,2021-05-07 12:38:57,"24",,"1036"
"4515755","806322","602173",2021-05-13,144,2,,,,,,,,2021-05-13 10:51:03,2021-05-13 10:51:03,"24",,"1036"
"4516591","806322","602173",2021-05-14,144,2,,,,,,,,2021-05-14 14:39:10,2021-05-14 14:39:10,"24",,"1036"
"4555117","821461","602173",2021-08-06,144,2,,,,,,,,2021-08-11 12:17:59,2021-08-11 12:17:59,"26",,"1036"
"4555118","821461","602173",2021-08-06,144,2,,,,,,,,2021-08-11 12:17:59,2021-08-11 12:17:59,"26",,"1036"
"4555119","821461","602173",2021-08-06,144,2,,,,,,,,2021-08-11 12:17:59,2021-08-11 12:17:59,"26",,"1036"
"4555120","821461","602173",2021-08-06,144,2,,,,,,,,2021-08-11 12:17:59,2021-08-11 12:17:59,"26",,"1036"
"4555121","821461","602173",2021-08-06,144,2,,,,,,,,2021-08-11 12:17:59,2021-08-11 12:17:59,"26",,"1036"
"4555877","821461","602173",2021-08-12,144,2,,,,,,,,2021-08-12 14:42:56,2021-08-12 14:42:56,"24",,"1036"
"4557060","821461","602173",2021-08-16,144,2,,,,,,,,2021-08-16 17:25:21,2021-08-16 17:25:21,"24",,"1036"
"4558138","821461","602173",2021-08-18,144,2,,,,,,,,2021-08-18 16:11:28,2021-08-18 16:11:28,"24",,"1036"
"4558617","821461","602173",2021-08-19,144,2,,,,,,,,2021-08-19 14:41:13,2021-08-19 14:41:13,"24",,"1036"
"4560068","821461","602173",2021-08-23,144,2,,,,,,,,2021-08-23 17:53:55,2021-08-23 17:53:55,"24",,"1036"
"4560816","821461","602173",2021-08-25,152,1,,,,800,2021-08-25,2021-08-25,,2021-08-25 08:42:44,2021-08-25 08:42:44,"24",,"1036"
"4563540","821461","602173",2021-08-30,144,2,,,,,,,,2021-08-30 16:46:27,2021-08-30 16:46:27,"24",,"1036"
"4567662","821461","602173",2021-09-09,144,2,,,,,,,,2021-09-09 07:58:21,2021-09-09 07:58:21,"24",,"1036"
"4570538","821461","602173",2021-09-15,144,2,,,,,,,,2021-09-15 13:29:08,2021-09-15 13:29:08,"24",,"1036"
"4573875","821461","602173",2021-09-22,144,2,,,,,,,,2021-09-22 16:33:38,2021-09-22 16:33:38,"24",,"1036"
"4573876","821461","602173",2021-09-22,144,2,,,,,,,,2021-09-22 16:34:03,2021-09-22 16:34:03,"24",,"1036"
"4577096","821461","602173",2021-09-29,144,2,,,,,,,,2021-09-29 14:42:39,2021-09-29 14:42:39,"24",,"1036"
"4579740","821461","602173",2021-10-05,144,2,,,,,,,,2021-10-05 15:33:43,2021-10-05 15:33:43,"24",,"1036"
"4589541","821461","602173",2021-10-12,144,2,,,,,,,,2021-10-26 15:56:07,2021-10-26 15:56:07,"24",,"1036"
"4589542","821461","602173",2021-10-19,144,2,,,,,,,,2021-10-26 15:57:49,2021-10-26 15:57:49,"24",,"1036"
"4589543","821461","602173",2021-10-26,144,2,,,,,,,,2021-10-26 15:59:35,2021-10-26 15:59:35,"24",,"1036"
"4590113","821461","602173",2021-10-27,144,2,,,,,,,,2021-10-27 15:18:35,2021-10-27 15:18:35,"24",,"1036"
"4367637","771588","603506",2020-05-26,144,2,,,,,,,,2020-06-01 23:51:36,2020-06-01 23:51:36,"22",,"1036"
"4367635","771588","603506",2020-05-27,144,2,,,,,,,,2020-06-01 23:50:50,2020-06-01 23:50:50,"22",,"1036"
"4367641","771588","603506",2020-05-28,144,2,,,,,,,,2020-06-01 23:58:17,2020-06-01 23:58:17,"22",,"1036"
"4367632","771588","603506",2020-05-28,152,12,,,,60.43,2020-05-28,2020-05-28,,2020-06-01 20:40:06,2020-06-01 20:40:06,"0",,"1036"
"4367643","771588","603506",2020-05-29,144,2,,,,,,,,2020-06-01 23:58:51,2020-06-01 23:58:51,"22",,"1036"
"4367571","771588","603506",2020-05-29,152,12,,,,68.03,2020-05-29,2020-05-29,,2020-06-01 16:50:51,2020-06-01 16:50:51,"0",,"1036"
"4367569","771588","603506",2020-06-01,144,2,,,,,,,,2020-06-01 16:49:56,2020-06-01 16:49:56,"22",,"1036"
"4370679","771588","603506",2020-06-11,144,2,,,,,,,,2020-06-11 12:33:11,2020-06-11 12:33:11,"26",,"1036"
"4370675","771588","603506",2020-06-11,152,1,,,,500,2020-06-11,2020-06-11,,2020-06-11 12:30:00,2020-06-11 12:30:00,"26",,"1036"
"4370677","771588","603506",2020-06-11,152,2,,,,,2020-06-11,2020-06-11,,2020-06-11 12:31:44,2020-06-11 12:31:44,"26",,"1036"
"4370694","771588","603506",2020-06-11,152,12,,,,,2020-06-11,2020-06-11,,2020-06-11 12:35:29,2020-06-11 12:35:29,"26",,"1036"
"4376873","771588","603506",2020-06-15,144,2,,,,,,,,2020-06-26 16:40:40,2020-06-26 16:40:40,"26",,"1036"
"4376885","771588","603506",2020-06-20,144,2,,,,,,,,2020-06-26 17:16:28,2020-06-26 17:16:28,"26",,"1036"
"4376883","771588","603506",2020-06-26,144,2,,,,,,,,2020-06-26 17:15:07,2020-06-26 17:15:07,"26",,"1036"
"4379104","771588","603506",2020-06-30,144,2,,,,,,,,2020-07-02 15:30:24,2020-07-02 15:30:24,"26",,"1036"
"4379099","771588","603506",2020-07-01,144,2,,,,,,,,2020-07-02 15:29:00,2020-07-02 15:29:00,"26",,"1036"
"4379069","771588","603506",2020-07-02,144,2,,,,,,,,2020-07-02 14:43:25,2020-07-02 14:43:25,"26",,"1036"
"4379094","771588","603506",2020-07-02,144,2,,,,,,,,2020-07-02 15:25:20,2020-07-02 15:25:20,"26",,"1036"
"4379097","771588","603506",2020-07-02,144,2,,,,,,,,2020-07-02 15:25:55,2020-07-02 15:25:55,"26",,"1036"
"4379071","771588","603506",2020-07-02,152,1,,,,500,2020-07-02,2020-07-02,,2020-07-02 14:47:08,2020-07-02 14:47:08,"26",,"1036"
"4380074","771588","603506",2020-07-06,144,2,,,,,,,,2020-07-06 22:21:01,2020-07-06 22:21:01,"26",,"1036"
"4430377","771588","603506",2020-10-15,144,2,,,,,,,,2020-11-04 10:55:53,2020-11-04 10:55:53,"26",,"1036"
"4430379","771588","603506",2020-10-15,144,2,,,,,,,,2020-11-04 10:56:28,2020-11-04 10:56:28,"26",,"1036"
"4430388","771588","603506",2020-10-15,152,12,,,,,2020-10-15,2020-10-15,,2020-11-04 11:06:21,2020-11-04 11:06:21,"26",,"1036"
"4430382","771588","603506",2020-10-20,144,2,,,,,,,,2020-11-04 10:57:12,2020-11-04 10:57:12,"26",,"1036"
"4430384","771588","603506",2020-10-20,144,2,,,,,,,,2020-11-04 10:57:46,2020-11-04 10:57:46,"26",,"1036"
"4430393","771588","603506",2020-11-02,144,2,,,,,,,,2020-11-04 11:12:02,2020-11-04 11:12:02,"26",,"1036"
"4432520","771588","603506",2020-11-10,152,1,,,,500,2020-11-10,2020-11-10,,2020-11-10 10:48:56,2020-11-10 10:48:56,"26",,"1036"
"4446472","771588","603506",2020-11-16,144,2,,,,,,,,2020-12-10 14:59:42,2020-12-10 14:59:42,"26",,"1036"
"4437053","771588","603506",2020-11-20,144,2,,,,,,,,2020-11-20 08:26:07,2020-11-20 08:26:07,"26",,"1036"
"4437055","771588","603506",2020-11-20,144,2,,,,,,,,2020-11-20 08:27:22,2020-11-20 08:27:22,"26",,"1036"
"4442831","771588","603506",2020-11-23,144,2,,,,,,,,2020-12-03 17:29:07,2020-12-03 17:29:07,"26",,"1036"
"4442868","771588","603506",2020-12-01,144,2,,,,,,,,2020-12-03 17:40:53,2020-12-03 17:40:53,"26",,"1036"
"4442829","771588","603506",2020-12-03,144,2,,,,,,,,2020-12-03 17:28:30,2020-12-03 17:28:30,"26",,"1036"
"4446469","771588","603506",2020-12-09,144,2,,,,,,,,2020-12-10 14:54:57,2020-12-10 14:54:57,"26",,"1036"
"4446467","771588","603506",2020-12-10,144,2,,,,,,,,2020-12-10 14:54:06,2020-12-10 14:54:06,"26",,"1036"
"4446463","771588","603506",2020-12-10,152,1,,,,500,2020-12-10,2021-02-08,,2020-12-10 14:47:23,2020-12-10 14:47:23,"26",,"1036"
"4455100","771588","603506",2020-12-16,144,2,,,,,,,,2020-12-31 11:39:19,2020-12-31 11:39:19,"26",,"1036"
"4455098","771588","603506",2020-12-22,152,12,,,,26.75,2020-12-22,2020-12-22,,2020-12-31 11:30:32,2020-12-31 11:30:32,"26",,"1036"
"4455113","771588","603506",2020-12-30,144,2,,,,,,,,2020-12-31 12:31:29,2020-12-31 12:31:29,"26",,"1036"
"4455115","771588","603506",2020-12-30,144,2,,,,,,,,2020-12-31 12:32:05,2020-12-31 12:32:05,"26",,"1036"
"4457073","771588","603506",2021-01-06,152,1,,,,500,2021-01-06,2021-01-06,,2021-01-06 13:49:22,2021-01-06 13:49:22,"26",,"1036"
"4466821","771588","603506",2021-01-19,144,2,,,,,,,,2021-01-27 21:24:10,2021-01-27 21:24:10,"26",,"1036"
"4598462","830772","603506",2021-11-10,144,2,,,,,,,,2021-11-15 20:38:08,2021-11-15 20:38:08,"26",,"1036"
"4598464","830772","603506",2021-11-10,144,2,,,,,,,,2021-11-15 20:38:08,2021-11-15 20:38:08,"26",,"1036"
"4598466","830772","603506",2021-11-10,144,2,,,,,,,,2021-11-15 20:38:08,2021-11-15 20:38:08,"26",,"1036"
"4598468","830772","603506",2021-11-10,144,2,,,,,,,,2021-11-15 20:38:09,2021-11-15 20:38:09,"26",,"1036"
"4598470","830772","603506",2021-11-10,144,2,,,,,,,,2021-11-15 20:38:09,2021-11-15 20:38:09,"26",,"1036"
"4601082","830772","603506",2021-11-22,152,1,,,,500,2021-11-22,2021-11-22,,2021-11-22 08:07:09,2021-11-22 08:07:09,"24",,"1036"
"4601084","830772","603506",2021-11-22,152,1,,,,500,2021-11-22,2021-11-22,,2021-11-22 08:08:23,2021-11-22 08:08:23,"24",,"1036"
"4601091","830772","603506",2021-11-22,152,1,,,,500,2021-11-22,2021-11-22,,2021-11-22 08:09:42,2021-11-22 08:09:42,"24",,"1036"
"4601095","830772","603506",2021-11-22,152,1,,,,500,2021-11-22,2022-01-21,,2021-11-22 08:11:18,2021-11-22 08:11:18,"24",,"1036"
"4619024","830772","603506",2022-01-05,144,2,,,,,,,,2022-01-05 09:56:17,2022-01-05 09:56:17,"24",,"1036"
"4629243","830772","603506",2022-01-25,144,2,,,,,,,,2022-01-25 10:37:48,2022-01-25 10:37:48,"24",,"1036"
"4661635","830772","603506",2022-04-04,144,2,,,,,,,,2022-04-04 09:33:32,2022-04-04 09:33:32,"24",,"1036"
"4670315","830772","603506",2022-04-20,144,2,,,,,,,,2022-04-20 14:21:54,2022-04-20 14:21:54,"24",,"1036"
"4681252","830772","603506",2022-05-13,144,2,,,,,,,,2022-05-13 12:00:17,2022-05-13 12:00:17,"24",,"1036"
"4367636","771587","604433",2020-05-26,144,2,,,,,,,,2020-06-01 23:51:36,2020-06-01 23:51:36,"22",,"1036"
"4367634","771587","604433",2020-05-27,144,2,,,,,,,,2020-06-01 23:50:50,2020-06-01 23:50:50,"22",,"1036"
"4367640","771587","604433",2020-05-28,144,2,,,,,,,,2020-06-01 23:58:17,2020-06-01 23:58:17,"22",,"1036"
"4367631","771587","604433",2020-05-28,152,12,,,,60.43,2020-05-28,2020-05-28,,2020-06-01 20:40:05,2020-06-01 20:40:05,"0",,"1036"
"4367642","771587","604433",2020-05-29,144,2,,,,,,,,2020-06-01 23:58:51,2020-06-01 23:58:51,"22",,"1036"
"4367570","771587","604433",2020-05-29,152,12,,,,68.03,2020-05-29,2020-05-29,,2020-06-01 16:50:51,2020-06-01 16:50:51,"0",,"1036"
"4367568","771587","604433",2020-06-01,144,2,,,,,,,,2020-06-01 16:49:56,2020-06-01 16:49:56,"22",,"1036"
"4370678","771587","604433",2020-06-11,144,2,,,,,,,,2020-06-11 12:33:11,2020-06-11 12:33:11,"26",,"1036"
"4370674","771587","604433",2020-06-11,152,1,,,,500,2020-06-11,2020-07-11,,2020-06-11 12:30:00,2020-06-11 12:30:00,"26",,"1036"
"4370676","771587","604433",2020-06-11,152,2,,,,,2020-06-11,2020-06-11,,2020-06-11 12:31:44,2020-06-11 12:31:44,"26",,"1036"
"4370693","771587","604433",2020-06-11,152,12,,,,,2020-06-11,2020-06-11,,2020-06-11 12:35:29,2020-06-11 12:35:29,"26",,"1036"
"4376872","771587","604433",2020-06-15,144,2,,,,,,,,2020-06-26 16:40:40,2020-06-26 16:40:40,"26",,"1036"
"4376884","771587","604433",2020-06-20,144,2,,,,,,,,2020-06-26 17:16:28,2020-06-26 17:16:28,"26",,"1036"
"4376882","771587","604433",2020-06-26,144,2,,,,,,,,2020-06-26 17:15:07,2020-06-26 17:15:07,"26",,"1036"
"4379103","771587","604433",2020-06-30,144,2,,,,,,,,2020-07-02 15:30:24,2020-07-02 15:30:24,"26",,"1036"
"4379098","771587","604433",2020-07-01,144,2,,,,,,,,2020-07-02 15:29:00,2020-07-02 15:29:00,"26",,"1036"
"4379068","771587","604433",2020-07-02,144,2,,,,,,,,2020-07-02 14:43:25,2020-07-02 14:43:25,"26",,"1036"
"4379093","771587","604433",2020-07-02,144,2,,,,,,,,2020-07-02 15:25:20,2020-07-02 15:25:20,"26",,"1036"
"4379096","771587","604433",2020-07-02,144,2,,,,,,,,2020-07-02 15:25:55,2020-07-02 15:25:55,"26",,"1036"
"4379070","771587","604433",2020-07-02,152,1,,,,500,2020-07-02,2020-07-02,,2020-07-02 14:47:08,2020-07-02 14:47:08,"26",,"1036"
"4379084","771587","604433",2020-07-02,152,2,,,,1000,2020-07-02,2020-07-02,,2020-07-02 15:12:57,2020-07-02 15:12:57,"26",,"1036"
"4380073","771587","604433",2020-07-06,144,2,,,,,,,,2020-07-06 22:21:01,2020-07-06 22:21:01,"26",,"1036"
"4386785","771587","604433",2020-07-23,152,12,,,,,2020-07-23,2020-07-23,,2020-07-23 14:05:16,2020-07-23 14:05:16,"22",,"1036"
"4391640","771587","604433",2020-08-04,152,12,,,,27.26,2020-08-04,2020-08-04,,2020-08-04 15:49:34,2020-08-04 15:49:34,"22",,"1036"
"4393785","771587","604433",2020-08-11,152,1,,,,500,2020-08-11,2020-08-11,,2020-08-11 09:08:05,2020-08-11 09:08:05,"22",,"1036"
"4403549","771587","604433",2020-09-04,152,1,,,,500,2020-09-04,2020-11-03,,2020-09-04 07:37:13,2020-09-04 07:37:13,"22",,"1036"
"4430376","771587","604433",2020-10-15,144,2,,,,,,,,2020-11-04 10:55:53,2020-11-04 10:55:53,"26",,"1036"
"4430378","771587","604433",2020-10-15,144,2,,,,,,,,2020-11-04 10:56:28,2020-11-04 10:56:28,"26",,"1036"
"4430387","771587","604433",2020-10-15,152,12,,,,,2020-10-15,2020-10-15,,2020-11-04 11:06:21,2020-11-04 11:06:21,"26",,"1036"
"4430381","771587","604433",2020-10-20,144,2,,,,,,,,2020-11-04 10:57:12,2020-11-04 10:57:12,"26",,"1036"
"4430383","771587","604433",2020-10-20,144,2,,,,,,,,2020-11-04 10:57:46,2020-11-04 10:57:46,"26",,"1036"
"4430392","771587","604433",2020-11-02,144,2,,,,,,,,2020-11-04 11:12:02,2020-11-04 11:12:02,"26",,"1036"
"4432519","771587","604433",2020-11-10,152,1,,,,500,2020-11-10,2020-12-10,,2020-11-10 10:48:56,2020-11-10 10:48:56,"26",,"1036"
"4446471","771587","604433",2020-11-16,144,2,,,,,,,,2020-12-10 14:59:42,2020-12-10 14:59:42,"26",,"1036"
"4434993","771587","604433",2020-11-17,152,12,,,,35.51,2020-11-17,2020-11-17,,2020-11-17 09:59:39,2020-11-17 09:59:39,"22",,"1036"
"4437052","771587","604433",2020-11-20,144,2,,,,,,,,2020-11-20 08:26:07,2020-11-20 08:26:07,"26",,"1036"
"4437054","771587","604433",2020-11-20,144,2,,,,,,,,2020-11-20 08:27:22,2020-11-20 08:27:22,"26",,"1036"
"4442830","771587","604433",2020-11-23,144,2,,,,,,,,2020-12-03 17:29:07,2020-12-03 17:29:07,"26",,"1036"
"4442867","771587","604433",2020-12-01,144,2,,,,,,,,2020-12-03 17:40:53,2020-12-03 17:40:53,"26",,"1036"
"4442828","771587","604433",2020-12-03,144,2,,,,,,,,2020-12-03 17:28:30,2020-12-03 17:28:30,"26",,"1036"
