"YouthEducationStatusID","EnrollmentID","PersonalID","InformationDate","CurrentSchoolAttend","MostRecentEdStatus","CurrentEdStatus","DataCollectionStage","DateCreated","DateUpdated","UserID","DateDeleted","ExportID"
"790806_1","790806","627240",2020-11-29,,,,1,2020-12-01 12:07:35,2021-01-05 11:56:26,"26",,"1036"
"790806_3","790806","627240",2020-12-25,,,,3,2020-12-01 12:07:35,2021-01-05 11:56:26,"26",,"1036"
"828952_1","828952","627240",2021-10-13,,,,1,2021-10-27 12:37:27,2021-10-27 12:48:42,"26",,"1036"
"828952_3","828952","627240",2021-10-25,,,,3,2021-10-27 12:37:27,2021-10-27 12:48:42,"26",,"1036"
"764853_1","764853","627241",2020-03-03,,,,1,2020-03-04 11:15:19,2020-05-22 15:33:58,"27",,"1036"
"764853_3","764853","627241",2020-05-22,,,,3,2020-03-04 11:15:19,2020-05-22 15:33:58,"27",,"1036"
"794732_1","794732","627443",2020-12-23,,,,1,2020-12-30 03:47:39,2020-12-30 03:51:09,"27",,"1036"
"794732_3","794732","627443",2020-12-24,,,,3,2020-12-30 03:47:39,2020-12-30 03:51:09,"27",,"1036"
"803402_1","803402","627443",2021-02-22,,,,1,2021-02-24 00:17:54,2021-03-03 00:50:14,"27",,"1036"
"803402_3","803402","627443",2021-02-25,,,,3,2021-02-24 00:17:54,2021-03-03 00:50:14,"27",,"1036"
"804334_1","804334","627443",2021-02-25,,,,1,2021-03-03 00:52:34,2021-03-25 23:23:01,"27",,"1036"
"804334_3","804334","627443",2021-03-19,,,,3,2021-03-03 00:52:34,2021-03-25 23:23:01,"27",,"1036"
"820989_1","820989","627443",2021-07-27,,,,1,2021-08-05 23:29:11,2021-09-01 03:10:42,"27",,"1036"
"820989_3","820989","627443",2021-08-19,,,,3,2021-08-05 23:29:11,2021-09-01 03:10:42,"27",,"1036"
"780474_1","780474","627508",2020-08-21,,,,1,2020-08-26 16:14:35,2020-09-02 11:59:41,"26",,"1036"
"780474_3","780474","627508",2020-08-30,,,,3,2020-08-26 16:14:35,2020-09-02 11:59:41,"26",,"1036"
"785242_1","785242","627635",2020-10-12,,,,1,2020-10-12 13:37:41,2021-02-01 08:18:40,"26",,"1036"
"785242_3","785242","627635",2021-01-12,,,,3,2020-10-12 13:37:41,2021-02-01 08:18:40,"26",,"1036"
"750686_1","750686","627899",2019-06-07,,,,1,2019-10-30 12:14:06,2020-02-09 20:36:56,"19",,"1036"
"750686_3","750686","627899",2019-12-17,,,,3,2019-10-30 12:14:06,2020-02-09 20:36:56,"19",,"1036"
"834712_1","834712","628199",2021-12-27,,,,1,2021-12-27 09:31:23,2022-05-16 15:51:03,"23",,"1036"
"834712_3","834712","628199",2022-05-13,,,,3,2021-12-27 09:31:23,2022-05-16 15:51:03,"23",,"1036"
"827652_1","827652","628393",2021-09-30,,,,1,2021-10-13 08:56:00,2021-11-30 12:05:56,"24",,"1036"
"827652_3","827652","628393",2021-11-29,,,,3,2021-10-13 08:56:00,2021-11-30 12:05:56,"24",,"1036"
"753545_1","753545","628447",2019-11-25,,,,1,2019-11-26 18:58:05,2020-02-24 12:13:26,"59",,"1036"
"753545_3","753545","628447",2020-02-24,,,,3,2019-11-26 18:58:05,2020-02-24 12:13:26,"59",,"1036"
"780620_1","780620","628447",2020-08-27,,,,1,2020-08-28 06:39:16,2020-08-28 08:04:10,"59",,"1036"
"780620_3","780620","628447",2020-08-28,,,,3,2020-08-28 06:39:16,2020-08-28 08:04:10,"59",,"1036"
"835415_1","835415","628447",2021-12-28,,,,1,2022-01-03 11:06:37,2022-01-28 12:27:28,"28",,"1036"
"835415_3","835415","628447",2022-01-05,,,,3,2022-01-03 11:06:37,2022-01-28 12:27:28,"28",,"1036"
"842851_1","842851","628447",2022-03-02,,,,1,2022-03-04 17:38:58,2022-03-22 11:33:12,"28",,"1036"
"842851_3","842851","628447",2022-03-21,,,,3,2022-03-04 17:38:58,2022-03-22 11:33:12,"28",,"1036"
"772281_1","772281","628536",2020-06-01,,,,1,2020-06-02 11:30:25,2020-12-04 13:11:52,"23",,"1036"
"772281_3","772281","628536",2020-11-28,,,,3,2020-06-02 11:30:25,2020-12-04 13:11:52,"23",,"1036"
"812416_1","812416","628536",2021-05-14,,,,1,2021-05-14 11:38:36,2021-08-31 14:03:25,"23",,"1036"
"812416_3","812416","628536",2021-08-31,,,,3,2021-05-14 11:38:36,2021-08-31 14:03:25,"23",,"1036"
"786054_1","786054","628667",2020-10-19,,,,1,2020-10-20 08:25:36,2021-05-13 15:17:30,"27",,"1036"
"786054_3","786054","628667",2021-01-19,,,,3,2020-10-20 08:25:36,2021-05-13 15:17:30,"27",,"1036"
"774678_1","774678","628671",2020-06-26,,,,1,2020-06-29 16:15:18,2020-09-02 10:17:50,"26",,"1036"
"774678_3","774678","628671",2020-09-01,,,,3,2020-06-29 16:15:18,2020-09-02 10:17:50,"26",,"1036"
"785726_1","785726","628767",2020-05-14,,,,1,2020-10-16 02:46:15,2020-10-16 02:49:45,"27",,"1036"
"785726_3","785726","628767",2020-05-16,,,,3,2020-10-16 02:46:15,2020-10-16 02:49:45,"27",,"1036"
"785727_1","785727","628767",2020-05-16,,,,1,2020-10-16 02:50:54,2020-10-16 02:53:22,"27",,"1036"
"785727_3","785727","628767",2020-05-21,,,,3,2020-10-16 02:50:54,2020-10-16 02:53:22,"27",,"1036"
"783165_1","783165","628786",2020-09-22,,,,1,2020-09-23 13:00:24,2021-01-06 09:40:13,"27",,"1036"
"783165_3","783165","628786",2021-01-01,,,,3,2020-09-23 13:00:24,2021-01-06 09:40:13,"27",,"1036"
"812733_1","812733","628858",2021-04-28,,,,1,2021-05-18 11:56:09,2021-05-25 12:03:13,"26",,"1036"
"812733_3","812733","628858",2021-05-01,,,,3,2021-05-18 11:56:09,2021-05-25 12:03:13,"26",,"1036"
"806585_1","806585","629018",2021-03-22,,,,1,2021-03-22 12:55:46,2021-04-30 10:45:41,"28",,"1036"
"806585_3","806585","629018",2021-04-30,,,,3,2021-03-22 12:55:46,2021-04-30 10:45:41,"28",,"1036"
"772633_1","772633","629069",2020-06-04,,,,1,2020-06-04 14:47:19,2021-02-03 13:53:38,"26",,"1036"
"772633_3","772633","629069",2021-02-01,,,,3,2020-06-04 14:47:19,2021-02-03 13:53:38,"26",,"1036"
"817159_1","817159","629069",2021-06-23,,,,1,2021-06-29 22:53:24,2021-08-17 14:39:07,"24",,"1036"
"817159_3","817159","629069",2021-08-17,,,,3,2021-06-29 22:53:24,2021-08-17 14:39:07,"24",,"1036"
"783602_1","783602","629115",2020-09-15,,,,1,2020-09-28 10:37:42,2021-09-13 09:58:34,"22",,"1036"
"783602_3","783602","629115",2020-10-21,,,,3,2020-09-28 10:37:42,2021-09-13 09:58:34,"22",,"1036"
"833972_1","833972","629137",2021-11-24,,,,1,2021-12-16 13:39:50,2022-01-05 15:37:30,"29",,"1036"
"833972_3","833972","629137",2021-12-31,,,,3,2021-12-16 13:39:50,2022-01-05 15:37:30,"29",,"1036"
"847159_1","847159","629214",2022-04-08,,,,1,2022-04-12 19:48:39,2022-05-23 11:04:48,"28",,"1036"
"847159_3","847159","629214",2022-04-23,,,,3,2022-04-12 19:48:39,2022-05-23 11:04:48,"28",,"1036"
"852683_1","852683","629214",2022-06-09,,,,1,2022-06-09 16:25:02,2022-06-30 15:47:11,"28",,"1036"
"852683_3","852683","629214",2022-06-23,,,,3,2022-06-09 16:25:02,2022-06-30 15:47:11,"28",,"1036"
"772213_1","772213","629927",2020-06-01,,,,1,2020-06-01 15:03:37,2020-07-23 09:31:30,"23",,"1036"
"772213_3","772213","629927",2020-07-24,,,,3,2020-06-01 15:03:37,2020-07-23 09:31:30,"23",,"1036"
"830648_1","830648","629952",2021-11-03,,,,1,2021-11-15 08:53:49,2022-05-05 16:22:50,"28",,"1036"
"830648_3","830648","629952",2022-05-01,,,,3,2021-11-15 08:53:49,2022-05-05 16:22:50,"28",,"1036"
"790193_1","790193","629983",2020-11-09,,,,1,2020-11-24 13:28:20,2021-02-08 14:34:05,"27",,"1036"
"790193_3","790193","629983",2021-02-08,,,,3,2020-11-24 13:28:20,2021-02-08 14:34:05,"27",,"1036"
"806662_1","806662","629996",2021-03-23,,,,1,2021-03-23 10:12:34,2021-08-31 12:00:46,"23",,"1036"
"806662_3","806662","629996",2021-08-31,,,,3,2021-03-23 10:12:34,2021-08-31 12:00:46,"23",,"1036"
"772590_1","772590","630016",2020-06-01,,,,1,2020-06-04 10:50:45,2020-06-04 10:54:16,"18",,"1036"
"772590_3","772590","630016",2020-06-03,,,,3,2020-06-04 10:50:45,2020-06-04 10:54:16,"18",,"1036"
"772334_1","772334","630168",2020-06-01,,,,1,2020-06-02 15:07:46,2020-08-31 16:26:45,"23",,"1036"
"772334_3","772334","630168",2020-08-26,,,,3,2020-06-02 15:07:46,2020-08-31 16:26:45,"23",,"1036"
"790320_1","790320","630281",2020-11-16,,,,1,2020-11-24 16:17:29,2021-06-01 10:24:52,"26",,"1036"
"790320_3","790320","630281",2021-06-01,,,,3,2020-11-24 16:17:29,2021-06-01 10:24:52,"26",,"1036"
"749532_1","749532","630381",2019-10-17,,,,1,2019-10-18 06:40:25,2019-11-21 07:05:09,"59",,"1036"
"749532_3","749532","630381",2019-11-21,,,,3,2019-10-18 06:40:25,2019-11-21 07:05:09,"59",,"1036"
"818329_1","818329","630381",2021-07-08,,,,1,2021-07-12 17:19:22,2022-01-28 12:20:47,"28",,"1036"
"818329_3","818329","630381",2021-08-20,,,,3,2021-07-12 17:19:22,2022-01-28 12:20:47,"28",,"1036"
"843141_1","843141","630381",2021-08-19,,,,1,2022-03-08 11:25:24,2022-05-05 16:11:40,"28",,"1036"
"843141_3","843141","630381",2022-03-01,,,,3,2022-03-08 11:25:24,2022-05-05 16:11:40,"28",,"1036"
"862764_1","862764","630475",2022-09-14,,,,1,2022-09-14 08:42:44,2022-09-14 08:42:44,"30",,"1036"
"747911_1","747911","630832",2019-09-26,,,,1,2019-09-30 15:56:41,2019-10-03 14:28:48,"18",,"1036"
"747911_3","747911","630832",2019-10-03,,,,3,2019-09-30 15:56:41,2019-10-03 14:28:48,"18",,"1036"
"838646_1","838646","631220",2022-01-19,,,,1,2022-01-27 11:01:53,2022-04-26 08:46:53,"28",,"1036"
"838646_3","838646","631220",2022-04-22,,,,3,2022-01-27 11:01:53,2022-04-26 08:46:53,"28",,"1036"
"835780_1","835780","631309",2022-01-01,,,,1,2022-01-05 15:50:10,2022-02-01 16:27:05,"29",,"1036"
"835780_3","835780","631309",2022-02-01,,,,3,2022-01-05 15:50:10,2022-02-01 16:27:05,"29",,"1036"
"710458_1","710458","631357",2018-09-20,,,,1,2018-09-27 10:26:25,2021-02-10 12:11:49,"26",,"1036"
"710458_3","710458","631357",2020-10-23,,,,3,2018-09-27 10:26:25,2021-02-10 12:11:49,"26",,"1036"
"798784_1","798784","631466",2021-01-25,,,,1,2021-01-26 08:36:39,2021-07-26 14:27:59,"23",,"1036"
"798784_3","798784","631466",2021-07-23,,,,3,2021-01-26 08:36:39,2021-07-26 14:27:59,"23",,"1036"
"809600_1","809600","631658",2021-04-16,,,,1,2021-04-16 15:47:18,2021-06-07 11:44:17,"28",,"1036"
"809600_3","809600","631658",2021-06-07,,,,3,2021-04-16 15:47:18,2021-06-07 11:44:17,"28",,"1036"
"791972_1","791972","631741",2020-12-08,,,,1,2020-12-09 15:34:19,2021-04-01 14:40:18,"23",,"1036"
"791972_3","791972","631741",2021-03-07,,,,3,2020-12-09 15:34:19,2021-04-01 14:40:18,"23",,"1036"
"752859_1","752859","631805",2019-11-19,,,,1,2019-11-20 12:00:49,2019-11-27 13:41:58,"26",,"1036"
"752859_3","752859","631805",2019-11-26,,,,3,2019-11-20 12:00:49,2019-11-27 13:41:58,"26",,"1036"
"769834_1","769834","631818",2020-04-15,,,,1,2020-04-29 11:32:44,2020-04-29 11:39:26,"26",,"1036"
"769834_3","769834","631818",2020-04-20,,,,3,2020-04-29 11:32:44,2020-04-29 11:39:26,"26",,"1036"
"790291_1","790291","631892",2020-11-16,,,,1,2020-11-24 15:41:18,2021-05-25 10:05:19,"26",,"1036"
"790291_3","790291","631892",2021-05-25,,,,3,2020-11-24 15:41:18,2021-05-25 10:05:19,"26",,"1036"
"761639_1","761639","631981",2020-01-16,,,,1,2020-02-06 12:04:18,2022-02-03 14:16:56,"26",,"1036"
"761639_3","761639","631981",2021-03-31,,,,3,2020-02-06 12:04:18,2022-02-03 14:16:56,"26",,"1036"
"823550_1","823550","632011",2021-09-01,,,,1,2021-09-01 13:59:47,2022-07-02 02:23:33,"27",,"1036"
"823550_3","823550","632011",2022-06-21,,,,3,2021-09-01 13:59:47,2022-07-02 02:23:33,"27",,"1036"
"796742_1","796742","632224",2021-01-13,,,,1,2021-01-13 14:05:25,2021-02-10 15:19:07,"27",,"1036"
"796742_3","796742","632224",2021-02-10,,,,3,2021-01-13 14:05:25,2021-02-10 15:19:07,"27",,"1036"
"853940_1","853940","632224",2022-06-13,,,,1,2022-06-21 08:46:53,2022-06-21 08:46:53,"24",,"1036"
"830848_1","830848","632362",2021-11-08,,,,1,2021-11-16 11:35:19,2022-05-04 14:12:12,"28",,"1036"
"810083_1","810083","632622",2021-04-20,,,,1,2021-04-21 17:27:57,2021-08-17 13:51:00,"27",,"1036"
"810083_3","810083","632622",2021-04-21,,,,3,2021-04-21 17:27:57,2021-08-17 13:51:00,"27",,"1036"
"812745_1","812745","632756",2021-04-27,,,,1,2021-05-18 12:26:40,2021-05-26 08:42:05,"27",,"1036"
"812745_3","812745","632756",2021-05-26,,,,3,2021-05-18 12:26:40,2021-05-26 08:42:05,"27",,"1036"
"810783_1","810783","632849",2021-04-20,,,,1,2021-04-28 12:33:44,2021-05-25 11:06:29,"26",,"1036"
"810783_3","810783","632849",2021-05-21,,,,3,2021-04-28 12:33:44,2021-05-25 11:06:29,"26",,"1036"
"826571_1","826571","632856",2021-10-01,,,,1,2021-10-01 15:40:55,2022-02-09 10:20:16,"26",,"1036"
"826571_3","826571","632856",2022-02-09,,,,3,2021-10-01 15:40:55,2022-02-09 10:20:16,"26",,"1036"
"801348_1","801348","633018",2021-02-10,,,,1,2021-02-10 09:56:00,2021-03-18 12:24:11,"27",,"1036"
"801348_3","801348","633018",2021-03-18,,,,3,2021-02-10 09:56:00,2021-03-18 12:24:11,"27",,"1036"
"811189_1","811189","633121",2021-04-15,,,,1,2021-05-03 10:41:28,2021-05-05 11:15:32,"27",,"1036"
"811189_3","811189","633121",2021-05-05,,,,3,2021-05-03 10:41:28,2021-05-05 11:15:32,"27",,"1036"
"820925_1","820925","633246",2021-07-20,,,,1,2021-08-05 13:00:01,2021-09-30 15:06:26,"26",,"1036"
"820925_3","820925","633246",2021-09-15,,,,3,2021-08-05 13:00:01,2021-09-30 15:06:26,"26",,"1036"
"713865_1","713865","633264",2018-09-25,,,,1,2018-11-01 08:51:57,2021-12-03 08:55:10,"49",,"1036"
"713865_3","713865","633264",2021-12-03,,,,3,2018-11-01 08:51:57,2021-12-03 08:55:10,"49",,"1036"
"786328_1","786328","633321",2020-10-21,,,,1,2020-10-22 08:52:20,2021-03-03 13:47:03,"23",,"1036"
"786328_3","786328","633321",2021-02-28,,,,3,2020-10-22 08:52:20,2021-03-03 13:47:03,"23",,"1036"
"826819_1","826819","633524",2021-09-30,,,,1,2021-10-05 08:44:11,2021-11-22 09:45:07,"28",,"1036"
"826819_3","826819","633524",2021-11-22,,,,3,2021-10-05 08:44:11,2021-11-22 09:45:07,"28",,"1036"
"845490_1","845490","633524",2022-02-11,,,,1,2022-03-30 08:40:20,2022-03-30 08:42:26,"28",,"1036"
"845490_3","845490","633524",2022-03-28,,,,3,2022-03-30 08:40:20,2022-03-30 08:42:26,"28",,"1036"
"769141_1","769141","633652",2020-03-23,,,,1,2020-04-21 08:07:38,2020-04-21 08:07:38,"49",,"1036"
"758914_1","758914","633706",2020-01-13,,,,1,2020-01-15 13:13:52,2020-03-04 10:07:14,"26",,"1036"
"758914_3","758914","633706",2020-02-21,,,,3,2020-01-15 13:13:52,2020-03-04 10:07:14,"26",,"1036"
"827264_1","827264","633848",2021-10-07,,,,1,2021-10-07 15:14:47,2021-11-01 15:19:23,"28",,"1036"
"827264_3","827264","633848",2021-11-01,,,,3,2021-10-07 15:14:47,2021-11-01 15:19:23,"28",,"1036"
"775073_1","775073","634013",2020-06-26,,,,1,2020-07-02 15:51:42,2020-09-02 12:17:48,"26",,"1036"
"775073_3","775073","634013",2020-09-01,,,,3,2020-07-02 15:51:42,2020-09-02 12:17:48,"26",,"1036"
"860320_1","860320","634036",2022-08-21,,,,1,2022-08-22 13:45:53,2022-08-22 13:45:53,"30",,"1036"
"776799_1","776799","634124",2020-06-09,,,,1,2020-07-21 13:13:49,2021-02-15 10:13:19,"17",,"1036"
"776799_3","776799","634124",2020-07-20,,,,3,2020-07-21 13:13:49,2021-02-15 10:13:19,"17",,"1036"
"715346_1","715346","634146",2018-09-24,,,,1,2018-11-15 14:21:02,2020-01-10 10:56:38,"17",,"1036"
"715346_3","715346","634146",2020-01-06,,,,3,2018-11-15 14:21:02,2020-01-10 10:56:38,"17",,"1036"
"783063_1","783063","634241",2020-09-16,,,,1,2020-09-22 15:37:17,2020-09-24 07:39:11,"25",,"1036"
"783063_3","783063","634241",2020-09-24,,,,3,2020-09-22 15:37:17,2020-09-24 07:39:11,"25",,"1036"
"715655_1","715655","634302",2018-11-07,,,,1,2018-11-19 13:32:41,2021-03-30 13:05:13,"17",,"1036"
"715655_3","715655","634302",2021-02-09,,,,3,2018-11-19 13:32:41,2021-03-30 13:05:13,"17",,"1036"
"789725_1","789725","634314",2020-10-14,,,,1,2020-11-20 10:19:42,2020-11-20 10:23:05,"17",,"1036"
"789725_3","789725","634314",2020-11-18,,,,3,2020-11-20 10:19:42,2020-11-20 10:23:05,"17",,"1036"
"763357_1","763357","634404",2020-02-19,,,,1,2020-02-20 15:14:03,2020-03-30 14:24:12,"25",,"1036"
"763357_3","763357","634404",2020-03-26,,,,3,2020-02-20 15:14:03,2020-03-30 14:24:12,"25",,"1036"
"829359_1","829359","634404",2021-10-30,,,,1,2021-11-01 15:30:44,2021-12-08 09:12:50,"28",,"1036"
"829359_3","829359","634404",2021-12-06,,,,3,2021-11-01 15:30:44,2021-12-08 09:12:50,"28",,"1036"
"785601_1","785601","634459",2020-10-12,,,,1,2020-10-15 09:33:50,2021-01-11 15:20:19,"23",,"1036"
"785601_3","785601","634459",2021-01-10,,,,3,2020-10-15 09:33:50,2021-01-11 15:20:19,"23",,"1036"
"823724_1","823724","634535",2021-08-18,,,,1,2021-09-03 09:03:06,2022-06-06 11:18:01,"49",,"1036"
"823724_3","823724","634535",2022-06-03,,,,3,2021-09-03 09:03:06,2022-06-06 11:18:01,"49",,"1036"
"833362_1","833362","634535",2021-04-05,,,,1,2021-12-10 14:40:11,2021-12-10 14:41:15,"29",,"1036"
"833362_3","833362","634535",2021-04-24,,,,3,2021-12-10 14:40:11,2021-12-10 14:41:15,"29",,"1036"
"827932_1","827932","634545",2021-10-15,,,,1,2021-10-15 11:26:24,2022-02-09 12:49:52,"26",,"1036"
"827932_3","827932","634545",2022-02-09,,,,3,2021-10-15 11:26:24,2022-02-09 12:49:52,"26",,"1036"
"832061_1","832061","634887",2021-11-30,,,,1,2021-11-30 15:38:59,2022-07-19 09:47:15,"27",,"1036"
"832061_3","832061","634887",2022-06-17,,,,3,2021-11-30 15:38:59,2022-07-19 09:47:15,"27",,"1036"
"720882_1","720882","634993",2019-01-10,,,,1,2019-01-10 14:24:13,2019-12-09 12:52:19,"49",,"1036"
"720882_3","720882","634993",2019-12-09,,,,3,2019-01-10 14:24:13,2019-12-09 12:52:19,"49",,"1036"
"807954_1","807954","635044",2021-04-01,,,,1,2021-04-02 10:18:30,2021-06-16 14:33:46,"23",,"1036"
"807954_3","807954","635044",2021-06-15,,,,3,2021-04-02 10:18:30,2021-06-16 14:33:46,"23",,"1036"
"840824_1","840824","635088",2022-02-14,,,,1,2022-02-14 14:25:29,2022-07-15 09:22:41,"30",,"1036"
"840824_3","840824","635088",2022-07-15,,,,3,2022-02-14 14:25:29,2022-07-15 09:22:41,"30",,"1036"
"856668_1","856668","635122",2022-07-12,,,,1,2022-07-18 12:41:11,2022-08-24 11:28:22,"30",,"1036"
"856668_3","856668","635122",2022-07-17,,,,3,2022-07-18 12:41:11,2022-08-24 11:28:22,"30",,"1036"
"792928_1","792928","635139",2020-12-15,,,,1,2020-12-16 06:22:47,2020-12-17 06:30:56,"59",,"1036"
"792928_3","792928","635139",2020-12-16,,,,3,2020-12-16 06:22:47,2020-12-17 06:30:56,"59",,"1036"
"822133_1","822133","635139",2021-08-16,,,,1,2021-08-18 15:29:37,2021-08-30 14:15:55,"28",,"1036"
"822133_3","822133","635139",2021-08-27,,,,3,2021-08-18 15:29:37,2021-08-30 14:15:55,"28",,"1036"
"843152_1","843152","635139",2021-08-27,,,,1,2022-03-08 12:07:36,2022-05-05 14:41:25,"28",,"1036"
"843152_3","843152","635139",2021-09-01,,,,3,2022-03-08 12:07:36,2022-05-05 14:41:25,"28",,"1036"
"859316_1","859316","635168",2022-08-06,,,,1,2022-08-11 15:20:36,2022-08-11 15:20:36,"26",,"1036"
"809322_1","809322","635243",2021-04-14,,,,1,2021-04-14 15:25:46,2021-06-01 11:51:56,"26",,"1036"
"809322_3","809322","635243",2021-06-01,,,,3,2021-04-14 15:25:46,2021-06-01 11:51:56,"26",,"1036"
"775387_1","775387","635333",2020-07-07,,,,1,2020-07-07 14:42:30,2020-09-15 08:46:33,"23",,"1036"
"775387_3","775387","635333",2020-09-11,,,,3,2020-07-07 14:42:30,2020-09-15 08:46:33,"23",,"1036"
"751857_1","751857","635549",2019-11-07,,,,1,2019-11-11 11:13:06,2020-01-10 15:37:55,"25",,"1036"
"751857_3","751857","635549",2020-01-03,,,,3,2019-11-11 11:13:06,2020-01-10 15:37:55,"25",,"1036"
"724641_1","724641","635810",2019-02-12,,,,1,2019-02-12 13:21:55,2019-11-26 08:12:11,"26",,"1036"
"724641_3","724641","635810",2019-11-26,,,,3,2019-02-12 13:21:55,2019-11-26 08:12:11,"26",,"1036"
"748252_1","748252","635886",2019-10-01,,,,1,2019-10-03 11:18:12,2020-01-16 13:05:45,"24",,"1036"
"748252_3","748252","635886",2020-01-16,,,,3,2019-10-03 11:18:12,2020-01-16 13:05:45,"24",,"1036"
"718844_1","718844","635964",2018-11-19,,,,1,2018-12-22 22:07:45,2022-02-09 21:45:13,"16",,"1036"
"718844_3","718844","635964",2022-01-03,,,,3,2018-12-22 22:07:45,2022-02-09 21:45:13,"16",,"1036"
"810016_1","810016","635980",2021-04-21,,,,1,2021-04-21 13:50:43,2021-06-01 16:17:48,"28",,"1036"
"810016_3","810016","635980",2021-06-01,,,,3,2021-04-21 13:50:43,2021-06-01 16:17:48,"28",,"1036"
"851046_1","851046","636415",2022-05-20,,,,1,2022-05-24 08:16:59,2022-08-11 08:51:25,"24",,"1036"
"851046_3","851046","636415",2022-08-11,,,,3,2022-05-24 08:16:59,2022-08-11 08:51:25,"24",,"1036"
"842828_1","842828","636575",2022-03-03,,,,1,2022-03-04 14:16:20,2022-07-01 10:36:15,"24",,"1036"
"842828_3","842828","636575",2022-07-01,,,,3,2022-03-04 14:16:20,2022-07-01 10:36:15,"24",,"1036"
"845628_1","845628","636575",2022-03-30,,,,1,2022-03-30 14:53:25,2022-05-02 11:29:19,"28",,"1036"
"845628_3","845628","636575",2022-05-02,,,,3,2022-03-30 14:53:25,2022-05-02 11:29:19,"28",,"1036"
"821700_1","821700","636654",2021-08-13,,,,1,2021-08-13 08:43:21,2021-11-24 10:47:28,"28",,"1036"
"821700_3","821700","636654",2021-11-24,,,,3,2021-08-13 08:43:21,2021-11-24 10:47:28,"28",,"1036"
"749260_1","749260","636698",2019-09-05,,,,1,2019-10-15 09:44:06,2019-10-15 12:56:45,"25",,"1036"
"749260_3","749260","636698",2019-10-14,,,,3,2019-10-15 09:44:06,2019-10-15 12:56:45,"25",,"1036"
"771435_1","771435","636698",2020-05-18,,,,1,2020-05-19 13:19:54,2020-06-16 15:17:54,"25",,"1036"
"771435_3","771435","636698",2020-06-09,,,,3,2020-05-19 13:19:54,2020-06-16 15:17:54,"25",,"1036"
"742621_1","742621","636729",2019-08-01,,,,1,2019-08-07 14:05:21,2020-01-30 11:05:51,"19",,"1036"
"742621_3","742621","636729",2019-12-30,,,,3,2019-08-07 14:05:21,2020-01-30 11:05:51,"19",,"1036"
"822591_1","822591","636807",2021-07-03,,,,1,2021-08-24 09:58:07,2021-08-24 10:03:49,"26",,"1036"
"822591_3","822591","636807",2021-07-29,,,,3,2021-08-24 09:58:07,2021-08-24 10:03:49,"26",,"1036"
"774194_1","774194","636866",2020-06-23,,,,1,2020-06-24 06:03:41,2020-06-30 04:50:00,"59",,"1036"
"774194_3","774194","636866",2020-06-29,,,,3,2020-06-24 06:03:41,2020-06-30 04:50:00,"59",,"1036"
"780622_1","780622","636866",2020-08-28,,,,1,2020-08-28 08:30:05,2020-09-09 11:41:55,"59",,"1036"
"780622_3","780622","636866",2020-09-09,,,,3,2020-08-28 08:30:05,2020-09-09 11:41:55,"59",,"1036"
"832548_1","832548","636866",2021-12-02,,,,1,2021-12-03 10:54:33,2022-03-07 13:29:42,"27",,"1036"
"832548_3","832548","636866",2022-02-20,,,,3,2021-12-03 10:54:33,2022-03-07 13:29:42,"27",,"1036"
"778400_1","778400","636958",2020-07-27,,,,1,2020-08-05 13:02:15,2020-08-05 13:23:40,"26",,"1036"
"778400_3","778400","636958",2020-07-30,,,,3,2020-08-05 13:02:15,2020-08-05 13:23:40,"26",,"1036"
"790285_1","790285","637084",2020-11-13,,,,1,2020-11-24 15:22:18,2021-05-25 14:53:01,"26",,"1036"
"790285_3","790285","637084",2021-05-25,,,,3,2020-11-24 15:22:18,2021-05-25 14:53:01,"26",,"1036"
"812564_1","812564","637108",2021-05-03,,,,1,2021-05-17 11:49:01,2021-05-17 12:08:01,"26",,"1036"
"812564_3","812564","637108",2021-05-03,,,,3,2021-05-17 11:49:01,2021-05-17 12:08:01,"26",,"1036"
"774269_1","774269","637127",2020-06-24,,,,1,2020-06-24 16:08:06,2020-07-06 07:11:58,"59",,"1036"
"774269_3","774269","637127",2020-07-03,,,,3,2020-06-24 16:08:06,2020-07-06 07:11:58,"59",,"1036"
"840896_1","840896","637127",2022-02-14,,,,1,2022-02-15 10:01:42,2022-04-18 14:00:40,"28",,"1036"
