"EmploymentEducationID","EnrollmentID","PersonalID","InformationDate","LastGradeCompleted","SchoolStatus","Employed","EmploymentType","NotEmployedReason","DataCollectionStage","DateCreated","DateUpdated","UserID","DateDeleted","ExportID"
"806020_1","806020","647782",2021-03-16,,,,,,1,2021-03-16 02:00:00,2021-03-16 02:00:00,"26",,"1036"
"806020_3","806020","647782",2021-05-26,,,,,,3,2021-05-26 02:00:00,2021-05-26 02:00:00,"26",,"1036"
"816204_1","816204","647782",2021-06-22,,,,,,1,2021-06-22 02:00:00,2021-06-22 02:00:00,"26",,"1036"
"816204_3","816204","647782",2022-02-07,,,,,,3,2022-02-07 02:00:00,2022-02-07 02:00:00,"26",,"1036"
"850435_1","850435","647850",2022-05-13,7,,0,,,1,2022-05-13 02:00:00,2022-05-13 02:00:00,"30",,"1036"
"850435_3","850435","647850",2022-07-01,5,,1,,,3,2022-07-01 02:00:00,2022-07-01 02:00:00,"30",,"1036"
"742268_1","742268","647941",2019-07-04,,,,,,1,2019-07-04 11:01:33,2019-07-04 11:01:33,"17",,"1036"
"742268_3","742268","647941",2020-07-23,,,,,,3,2020-07-23 15:28:02,2020-07-23 15:28:02,"17",,"1036"
"833366_1","833366","648059",2021-05-07,12,,0,,,1,2021-05-07 14:58:15,2021-05-07 14:58:15,"29",,"1036"
"833366_3","833366","648059",2021-07-12,12,,1,,,3,2021-07-12 14:58:43,2021-07-12 14:58:43,"29",,"1036"
"742902_1","742902","648219",2019-08-09,5,,1,1,,1,2019-08-09 11:54:57,2019-08-09 11:54:57,"15",,"1036"
"742902_3","742902","648219",2019-11-01,5,,1,1,,3,2019-11-01 10:42:07,2019-11-01 10:42:07,"15",,"1036"
"785416_1","785416","648336",2019-10-10,4,1,0,,3,1,2019-10-10 02:00:00,2019-10-10 02:00:00,"27",,"1036"
"785416_3","785416","648336",2019-11-04,4,1,0,,3,3,2019-11-04 02:00:00,2019-11-04 02:00:00,"27",,"1036"
"785417_1","785417","648336",2020-03-12,4,2,0,,3,1,2020-03-12 02:00:00,2020-03-12 02:00:00,"27",,"1036"
"785417_3","785417","648336",2020-04-28,4,2,0,,3,3,2020-04-28 02:00:00,2020-04-28 02:00:00,"27",,"1036"
"792513_1","792513","648336",2020-11-11,4,2,0,,3,1,2020-11-11 02:00:00,2020-11-11 02:00:00,"27",,"1036"
"792513_3","792513","648336",2020-11-12,4,2,0,,3,3,2020-11-12 02:00:00,2020-11-12 02:00:00,"27",,"1036"
"743161_1","743161","648394",2019-08-13,11,,0,,2,1,2019-08-13 10:41:52,2019-08-13 10:41:52,"15",,"1036"
"18279_2","743161","648394",2019-12-23,11,,0,,2,2,2019-12-23 17:20:54,2019-12-23 17:20:54,"15",,"1036"
"743161_3","743161","648394",2020-01-31,11,,0,,2,3,2020-01-31 17:18:58,2020-01-31 17:18:58,"15",,"1036"
"776818_1","776818","648456",2020-07-15,12,,0,,,1,2020-07-15 02:00:00,2020-07-15 02:00:00,"27",,"1036"
"776818_3","776818","648456",2020-09-11,12,,0,,,3,2020-09-11 02:00:00,2020-09-11 02:00:00,"27",,"1036"
"806152_1","806152","648607",2021-03-17,7,,1,,,1,2021-03-17 02:00:00,2021-03-17 02:00:00,"26",,"1036"
"806152_3","806152","648607",2021-05-25,7,,1,,,3,2021-05-25 02:00:00,2021-05-25 02:00:00,"26",,"1036"
"817632_1","817632","648653",2021-07-06,4,,1,,,1,2021-07-06 02:00:00,2021-07-06 02:00:00,"26",,"1036"
"817632_3","817632","648653",2022-02-08,4,,1,,,3,2022-02-08 02:00:00,2022-02-08 02:00:00,"26",,"1036"
"847703_1","847703","648653",2022-04-19,4,,1,,,1,2022-04-19 02:00:00,2022-04-19 02:00:00,"30",,"1036"
"847703_3","847703","648653",2022-07-18,4,,1,,,3,2022-07-18 02:00:00,2022-07-18 02:00:00,"30",,"1036"
"800776_1","800776","648674",2021-02-05,5,,0,,,1,2021-02-05 02:00:00,2021-02-05 02:00:00,"26",,"1036"
"800776_3","800776","648674",2021-05-25,5,,0,,,3,2021-05-25 02:00:00,2021-05-25 02:00:00,"26",,"1036"
"795859_1","795859","648679",2021-01-07,,,,,,1,2021-01-07 02:00:00,2021-01-07 02:00:00,"26",,"1036"
"795859_3","795859","648679",2021-05-18,,,,,,3,2021-05-18 02:00:00,2021-05-18 02:00:00,"26",,"1036"
"773626_1","773626","648686",2020-06-17,5,,1,1,,1,2020-06-17 02:00:00,2020-06-17 02:00:00,"23",,"1036"
"773626_3","773626","648686",2020-09-15,5,,0,,2,3,2020-09-15 02:00:00,2020-09-15 02:00:00,"23",,"1036"
"827451_1","827451","648686",2021-10-11,5,,1,2,,1,2021-10-11 02:00:00,2021-10-11 02:00:00,"23",,"1036"
"827451_3","827451","648686",2022-01-09,5,,1,1,,3,2022-01-09 02:00:00,2022-01-09 02:00:00,"23",,"1036"
"773627_1","773627","648689",2020-06-17,11,,0,,2,1,2020-06-17 02:00:00,2020-06-17 02:00:00,"23",,"1036"
"773627_3","773627","648689",2020-09-15,11,,0,,2,3,2020-09-15 02:00:00,2020-09-15 02:00:00,"23",,"1036"
"776947_1","776947","648691",2020-07-22,5,,1,1,,1,2020-07-22 02:00:00,2020-07-22 02:00:00,"23",,"1036"
"776947_3","776947","648691",2020-10-20,5,,1,1,,3,2020-10-20 02:00:00,2020-10-20 02:00:00,"23",,"1036"
"795918_1","795918","648691",2021-01-07,5,,1,2,,1,2021-01-07 14:38:52,2021-01-07 14:38:52,"23",,"1036"
"795918_3","795918","648691",2021-03-31,5,,0,,1,3,2021-03-31 02:00:00,2021-03-31 02:00:00,"23",,"1036"
"828039_1","828039","648691",2021-10-15,5,,0,,2,1,2021-10-15 02:00:00,2021-10-15 02:00:00,"23",,"1036"
"828039_3","828039","648691",2022-01-13,5,,0,,2,3,2022-01-13 02:00:00,2022-01-13 02:00:00,"23",,"1036"
"772525_1","772525","648710",2020-06-04,11,,0,,1,1,2020-06-04 02:00:00,2020-06-04 02:00:00,"23",,"1036"
"19820_2","772525","648710",2020-06-16,11,,0,,1,2,2020-06-16 02:00:00,2020-06-16 02:00:00,"23",,"1036"
"772525_3","772525","648710",2021-04-30,11,,1,2,,3,2021-04-30 02:00:00,2021-04-30 02:00:00,"23",,"1036"
"756774_1","756774","648717",2019-12-23,10,,1,,,1,2019-12-23 02:00:00,2019-12-23 02:00:00,"19",,"1036"
"756774_3","756774","648717",2020-01-30,10,,1,,,3,2020-01-30 13:31:08,2020-01-30 13:31:08,"19",,"1036"
"756775_1","756775","648718",2019-12-23,,,,,,1,2019-12-23 02:00:00,2019-12-23 02:00:00,"19",,"1036"
"756775_3","756775","648718",2020-01-30,,,,,,3,2020-01-30 13:31:08,2020-01-30 13:31:08,"19",,"1036"
"756776_1","756776","648719",2019-12-23,,,,,,1,2019-12-23 02:00:00,2019-12-23 02:00:00,"19",,"1036"
"756776_3","756776","648719",2020-01-30,,,,,,3,2020-01-30 13:31:08,2020-01-30 13:31:08,"19",,"1036"
"756777_1","756777","648721",2019-12-23,,,,,,1,2019-12-23 02:00:00,2019-12-23 02:00:00,"19",,"1036"
"756777_3","756777","648721",2020-01-30,,,,,,3,2020-01-30 13:31:08,2020-01-30 13:31:08,"19",,"1036"
"772888_1","772888","648868",2020-06-02,4,,0,,,1,2020-06-02 02:00:00,2020-06-02 02:00:00,"49",,"1036"
"24346_2","772888","648868",2020-06-15,5,,0,,,2,2020-06-15 02:00:00,2020-06-15 02:00:00,"49",,"1036"
"772888_3","772888","648868",2020-06-15,5,,0,,,3,2020-06-15 12:41:39,2020-06-15 12:41:39,"49",,"1036"
"773718_1","773718","648868",2020-06-10,5,,0,,,1,2020-06-10 02:00:00,2020-06-10 02:00:00,"26",,"1036"
"773718_3","773718","648868",2021-05-25,5,,0,,,3,2021-05-25 02:00:00,2021-05-25 02:00:00,"26",,"1036"
"856968_1","856968","648901",2022-07-19,10,,0,,,1,2022-07-19 02:00:00,2022-07-19 02:00:00,"30",,"1036"
"856968_3","856968","648901",2022-07-30,10,,0,,,3,2022-07-30 15:22:18,2022-07-30 15:22:18,"30",,"1036"
"788965_1","788965","648920",2020-11-04,4,,0,,,1,2020-11-04 02:00:00,2020-11-04 02:00:00,"26",,"1036"
"788965_3","788965","648920",2020-11-22,4,,0,,,3,2020-11-22 02:00:00,2020-11-22 02:00:00,"26",,"1036"
"744102_1","744102","648928",2019-08-21,4,,1,,,1,2019-08-21 06:50:41,2019-08-21 06:50:41,"59",,"1036"
"17582_2","744102","648928",2019-11-07,4,,1,,,2,2019-11-07 06:36:43,2019-11-07 06:36:43,"59",,"1036"
"744102_3","744102","648928",2019-11-08,4,,1,,,3,2019-11-08 02:00:00,2019-11-08 02:00:00,"59",,"1036"
"751346_1","751346","648928",2019-11-06,4,,1,,,1,2019-11-06 02:00:00,2019-11-06 02:00:00,"28",,"1036"
"17579_2","751346","648928",2019-11-08,4,,1,,,2,2019-11-08 02:00:00,2019-11-08 02:00:00,"28",,"1036"
"751346_3","751346","648928",2019-11-08,4,,1,,,3,2019-11-08 10:21:19,2019-11-08 10:21:19,"28",,"1036"
"744104_1","744104","648929",2019-08-21,,,,,,1,2019-08-21 06:50:41,2019-08-21 06:50:41,"59",,"1036"
"17584_2","744104","648929",2019-11-07,,,,,,2,2019-11-07 06:36:43,2019-11-07 06:36:43,"59",,"1036"
"744104_3","744104","648929",2019-11-08,,,,,,3,2019-11-08 02:00:00,2019-11-08 02:00:00,"59",,"1036"
"751348_1","751348","648929",2019-11-06,,,,,,1,2019-11-06 02:00:00,2019-11-06 02:00:00,"28",,"1036"
"17581_2","751348","648929",2019-11-08,,,,,,2,2019-11-08 02:00:00,2019-11-08 02:00:00,"28",,"1036"
"751348_3","751348","648929",2019-11-08,,,,,,3,2019-11-08 10:21:19,2019-11-08 10:21:19,"28",,"1036"
"744103_1","744103","648930",2019-08-21,,,,,,1,2019-08-21 06:50:41,2019-08-21 06:50:41,"59",,"1036"
"17583_2","744103","648930",2019-11-07,,,,,,2,2019-11-07 06:36:43,2019-11-07 06:36:43,"59",,"1036"
"744103_3","744103","648930",2019-11-08,,,,,,3,2019-11-08 02:00:00,2019-11-08 02:00:00,"59",,"1036"
"751347_1","751347","648930",2019-11-06,,,,,,1,2019-11-06 02:00:00,2019-11-06 02:00:00,"28",,"1036"
"17580_2","751347","648930",2019-11-08,,,,,,2,2019-11-08 02:00:00,2019-11-08 02:00:00,"28",,"1036"
"751347_3","751347","648930",2019-11-08,,,,,,3,2019-11-08 10:21:19,2019-11-08 10:21:19,"28",,"1036"
"842470_1","842470","648984",2022-02-24,5,,0,,,1,2022-02-24 02:00:00,2022-02-24 02:00:00,"24",,"1036"
"842470_3","842470","648984",2022-07-01,5,,0,,,3,2022-07-01 10:32:02,2022-07-01 10:32:02,"24",,"1036"
"853920_1","853920","649069",2022-06-19,5,,1,,,1,2022-06-19 02:00:00,2022-06-19 02:00:00,"59",,"1036"
"808459_1","808459","649159",2021-04-07,7,,1,,,1,2021-04-07 02:00:00,2021-04-07 02:00:00,"26",,"1036"
"808459_3","808459","649159",2021-05-25,7,,1,,,3,2021-05-25 02:00:00,2021-05-25 02:00:00,"26",,"1036"
"811511_1","811511","649208",2021-05-05,4,,0,,,1,2021-05-05 13:56:33,2021-05-05 13:56:33,"27",,"1036"
"811511_3","811511","649208",2021-05-25,4,,0,,,3,2021-05-25 15:11:23,2021-05-25 15:11:23,"27",,"1036"
"820232_1","820232","649223",2021-07-29,4,,1,,,1,2021-07-29 02:00:00,2021-07-29 02:00:00,"26",,"1036"
"820232_3","820232","649223",2022-02-08,4,,1,,,3,2022-02-08 02:00:00,2022-02-08 02:00:00,"26",,"1036"
"840638_1","840638","649272",2022-02-10,5,,0,,,1,2022-02-10 02:00:00,2022-02-10 02:00:00,"29",,"1036"
"840638_3","840638","649272",2022-03-07,5,,0,,,3,2022-03-07 02:00:00,2022-03-07 02:00:00,"29",,"1036"
"779548_1","779548","649275",2020-08-17,5,,1,,,1,2020-08-17 02:00:00,2020-08-17 02:00:00,"27",,"1036"
"779548_3","779548","649275",2020-10-28,5,,1,,,3,2020-10-28 02:00:00,2020-10-28 02:00:00,"27",,"1036"
"780675_1","780675","649277",2020-08-17,,,,,,1,2020-08-17 02:00:00,2020-08-17 02:00:00,"27",,"1036"
"780675_3","780675","649277",2020-10-28,,,,,,3,2020-10-28 02:00:00,2020-10-28 02:00:00,"27",,"1036"
"806469_1","806469","649279",2021-03-19,5,,1,,,1,2021-03-19 02:00:00,2021-03-19 02:00:00,"28",,"1036"
"806469_3","806469","649279",2021-06-01,5,,1,,,3,2021-06-01 02:00:00,2021-06-01 02:00:00,"28",,"1036"
"781053_1","781053","649299",2020-09-01,10,,0,,1,1,2020-09-01 02:00:00,2020-09-01 02:00:00,"23",,"1036"
"21406_2","781053","649299",2020-11-29,10,,0,,1,2,2020-11-29 02:00:00,2020-11-29 02:00:00,"23",,"1036"
"781053_3","781053","649299",2020-11-30,10,,0,,1,3,2020-11-30 02:00:00,2020-11-30 02:00:00,"23",,"1036"
"832553_1","832553","649299",2021-12-01,10,,0,,1,1,2021-12-01 02:00:00,2021-12-01 02:00:00,"28",,"1036"
"832553_3","832553","649299",2022-02-07,10,,0,,1,3,2022-02-07 02:00:00,2022-02-07 02:00:00,"28",,"1036"
"782679_1","782679","649328",2020-09-17,5,,0,,,1,2020-09-17 02:00:00,2020-09-17 02:00:00,"27",,"1036"
"782679_3","782679","649328",2020-10-15,4,,0,,,3,2020-10-15 02:00:00,2020-10-15 02:00:00,"27",,"1036"
"782750_1","782750","649328",2020-09-18,4,,0,,,1,2020-09-18 16:25:05,2020-09-18 16:25:05,"27",,"1036"
"782750_3","782750","649328",2021-04-15,4,,0,,,3,2021-04-15 11:26:21,2021-04-15 11:26:21,"27",,"1036"
"809320_1","809320","649330",2021-04-14,11,,1,,,1,2021-04-14 02:00:00,2021-04-14 02:00:00,"28",,"1036"
"809320_3","809320","649330",2021-08-02,11,,1,,,3,2021-08-02 02:00:00,2021-08-02 02:00:00,"28",,"1036"
"802370_1","802370","649332",2021-02-16,10,,0,,,1,2021-02-16 02:00:00,2021-02-16 02:00:00,"26",,"1036"
"802370_3","802370","649332",2021-03-11,10,,0,,,3,2021-03-11 02:00:00,2021-03-11 02:00:00,"26",,"1036"
"797288_1","797288","649373",2021-01-15,5,,0,,,1,2021-01-15 02:00:00,2021-01-15 02:00:00,"27",,"1036"
"797288_3","797288","649373",2021-01-22,5,,0,,,3,2021-01-22 02:00:00,2021-01-22 02:00:00,"27",,"1036"
"819183_1","819183","649373",2021-07-16,5,,0,,,1,2021-07-16 02:00:00,2021-07-16 02:00:00,"27",,"1036"
"819183_3","819183","649373",2021-10-26,10,,0,,,3,2021-10-26 02:00:00,2021-10-26 02:00:00,"27",,"1036"
"819185_1","819185","649374",2021-07-16,10,,1,,,1,2021-07-16 02:00:00,2021-07-16 02:00:00,"27",,"1036"
"754592_1","754592","649381",2019-12-06,4,,0,,,1,2019-12-06 02:00:00,2019-12-06 02:00:00,"26",,"1036"
"21209_5","754592","649381",2020-11-18,4,,0,,,5,2020-11-18 02:00:00,2020-11-18 02:00:00,"26",,"1036"
"754592_3","754592","649381",2021-12-31,4,,0,,,3,2021-12-31 02:00:00,2021-12-31 02:00:00,"26",,"1036"
"833668_1","833668","649426",2021-11-22,4,,0,,,1,2021-11-22 02:00:00,2021-11-22 02:00:00,"29",,"1036"
"833668_3","833668","649426",2021-11-23,4,,0,,,3,2021-11-23 02:00:00,2021-11-23 02:00:00,"29",,"1036"
"744972_1","744972","649446",2019-08-30,5,,0,,,1,2019-08-30 14:02:39,2019-08-30 14:02:39,"26",,"1036"
"744972_3","744972","649446",2019-12-02,5,,0,,,3,2019-12-02 02:00:00,2019-12-02 02:00:00,"26",,"1036"
"841179_1","841179","649450",2022-02-17,5,,0,,,1,2022-02-17 02:00:00,2022-02-17 02:00:00,"26",,"1036"
"841179_3","841179","649450",2022-02-22,5,,0,,,3,2022-02-22 02:00:00,2022-02-22 02:00:00,"26",,"1036"
"842157_1","842157","649450",2022-02-28,5,,0,,,1,2022-02-28 02:00:00,2022-02-28 02:00:00,"29",,"1036"
"842157_3","842157","649450",2022-06-02,5,,0,,,3,2022-06-02 02:00:00,2022-06-02 02:00:00,"29",,"1036"
"817626_1","817626","649488",2021-07-03,10,,0,,,1,2021-07-03 02:00:00,2021-07-03 02:00:00,"27",,"1036"
"817626_3","817626","649488",2021-08-10,10,,0,,,3,2021-08-10 02:00:00,2021-08-10 02:00:00,"27",,"1036"
"821450_1","821450","649567",2021-08-11,5,,0,,,1,2021-08-11 10:42:18,2021-08-11 10:42:18,"27",,"1036"
"24990_2","821450","649567",2021-09-08,5,,0,,,2,2021-09-08 13:36:54,2021-09-08 13:36:54,"27",,"1036"
"821450_3","821450","649567",2021-09-20,5,,0,,,3,2021-09-20 15:45:03,2021-09-20 15:45:03,"27",,"1036"
"758222_1","758222","649660",2020-01-08,7,,0,,,1,2020-01-08 02:00:00,2020-01-08 02:00:00,"27",,"1036"
"758222_3","758222","649660",2020-03-04,7,,1,,,3,2020-03-04 02:00:00,2020-03-04 02:00:00,"27",,"1036"
"802205_1","802205","649693",2021-02-16,10,,1,,,1,2021-02-16 02:00:00,2021-02-16 02:00:00,"26",,"1036"
"802205_3","802205","649693",2021-05-25,10,,1,,,3,2021-05-25 02:00:00,2021-05-25 02:00:00,"26",,"1036"
"802206_1","802206","649694",2021-02-16,,,,,,1,2021-02-16 02:00:00,2021-02-16 02:00:00,"26",,"1036"
"802206_3","802206","649694",2021-05-25,,,,,,3,2021-05-25 02:00:00,2021-05-25 02:00:00,"26",,"1036"
"773528_1","773528","649731",2020-06-15,11,,0,,1,1,2020-06-15 02:00:00,2020-06-15 02:00:00,"24",,"1036"
"773528_3","773528","649731",2020-09-11,11,,1,,,3,2020-09-11 02:00:00,2020-09-11 02:00:00,"24",,"1036"
"817423_1","817423","649731",2021-06-28,10,,0,,1,1,2021-06-28 02:00:00,2021-06-28 02:00:00,"26",,"1036"
"817423_3","817423","649731",2021-09-28,10,,0,,,3,2021-09-28 02:00:00,2021-09-28 02:00:00,"26",,"1036"
"855134_1","855134","649762",2022-06-30,11,,0,,1,1,2022-06-30 17:24:49,2022-06-30 17:24:49,"24",,"1036"
"855135_1","855135","649766",2022-06-30,,,,,,1,2022-06-30 17:24:49,2022-06-30 17:24:49,"24",,"1036"
"745637_1","745637","649782",2019-09-03,11,,1,,,1,2019-09-03 02:00:00,2019-09-03 02:00:00,"26",,"1036"
"745637_3","745637","649782",2019-11-14,11,,1,,,3,2019-11-14 02:00:00,2019-11-14 02:00:00,"26",,"1036"
"847818_1","847818","649808",2022-04-19,10,,1,,,1,2022-04-19 02:00:00,2022-04-19 02:00:00,"24",,"1036"
"859674_1","859674","649814",2022-08-16,5,,1,,,1,2022-08-16 13:18:07,2022-08-16 13:18:07,"30",,"1036"
"843370_1","843370","649822",2021-11-10,7,,0,,,1,2021-11-10 02:00:00,2021-11-10 02:00:00,"28",,"1036"
"843370_3","843370","649822",2022-03-01,7,,0,,,3,2022-03-01 02:00:00,2022-03-01 02:00:00,"28",,"1036"
"776964_1","776964","649826",2020-07-22,10,,1,2,,1,2020-07-22 02:00:00,2020-07-22 02:00:00,"23",,"1036"
"776964_3","776964","649826",2020-12-21,10,,1,1,,3,2020-12-21 02:00:00,2020-12-21 02:00:00,"23",,"1036"
"776965_1","776965","649827",2020-07-22,,,,,,1,2020-07-22 02:00:00,2020-07-22 02:00:00,"23",,"1036"
"776965_3","776965","649827",2020-12-21,,,,,,3,2020-12-21 02:00:00,2020-12-21 02:00:00,"23",,"1036"
"776966_1","776966","649828",2020-07-22,,,,,,1,2020-07-22 02:00:00,2020-07-22 02:00:00,"23",,"1036"
"776966_3","776966","649828",2020-12-21,,,,,,3,2020-12-21 02:00:00,2020-12-21 02:00:00,"23",,"1036"
"776967_1","776967","649829",2020-07-22,,,,,,1,2020-07-22 02:00:00,2020-07-22 02:00:00,"23",,"1036"
"776967_3","776967","649829",2020-12-21,,,,,,3,2020-12-21 02:00:00,2020-12-21 02:00:00,"23",,"1036"
"776968_1","776968","649830",2020-07-22,,,,,,1,2020-07-22 02:00:00,2020-07-22 02:00:00,"23",,"1036"
"776968_3","776968","649830",2020-12-21,,,,,,3,2020-12-21 02:00:00,2020-12-21 02:00:00,"23",,"1036"
"749645_1","749645","649899",2019-10-18,10,,1,,,1,2019-10-18 02:00:00,2019-10-18 02:00:00,"28",,"1036"
"18138_2","749645","649899",2020-01-12,10,,1,,,2,2020-01-12 07:39:56,2020-01-12 07:39:56,"28",,"1036"
"749645_3","749645","649899",2020-01-13,10,,1,,,3,2020-01-13 02:00:00,2020-01-13 02:00:00,"28",,"1036"
"749646_1","749646","649900",2019-10-18,,,,,,1,2019-10-18 02:00:00,2019-10-18 02:00:00,"28",,"1036"
"18137_2","749646","649900",2020-01-12,,,,,,2,2020-01-12 07:39:56,2020-01-12 07:39:56,"28",,"1036"
"749646_3","749646","649900",2020-01-13,,,,,,3,2020-01-13 02:00:00,2020-01-13 02:00:00,"28",,"1036"
"818898_1","818898","649918",2021-07-19,4,,0,,,1,2021-07-19 02:00:00,2021-07-19 02:00:00,"26",,"1036"
"818898_3","818898","649918",2021-07-19,4,,0,,,3,2021-07-19 02:00:00,2021-07-19 02:00:00,"26",,"1036"
"783073_1","783073","649944",2020-09-21,4,,0,,,1,2020-09-21 02:00:00,2020-09-21 02:00:00,"27",,"1036"
"783073_3","783073","649944",2021-02-08,4,,0,,,3,2021-02-08 15:10:46,2021-02-08 15:10:46,"27",,"1036"
"783075_1","783075","649945",2020-09-21,,,,,,1,2020-09-21 02:00:00,2020-09-21 02:00:00,"27",,"1036"
"783075_3","783075","649945",2021-02-08,,,,,,3,2021-02-08 15:10:46,2021-02-08 15:10:46,"27",,"1036"
"802207_1","802207","650021",2021-02-16,,,,,,1,2021-02-16 02:00:00,2021-02-16 02:00:00,"26",,"1036"
"802207_3","802207","650021",2021-05-25,,,,,,3,2021-05-25 02:00:00,2021-05-25 02:00:00,"26",,"1036"
"746248_1","746248","650106",2019-09-12,10,,0,,,1,2019-09-12 02:00:00,2019-09-12 02:00:00,"59",,"1036"
"746248_3","746248","650106",2019-10-31,10,,1,,,3,2019-10-31 06:58:14,2019-10-31 06:58:14,"59",,"1036"
"746250_1","746250","650107",2019-09-12,,,,,,1,2019-09-12 02:00:00,2019-09-12 02:00:00,"59",,"1036"
"746250_3","746250","650107",2019-10-31,,,,,,3,2019-10-31 06:58:14,2019-10-31 06:58:14,"59",,"1036"
"746249_1","746249","650108",2019-09-12,,,,,,1,2019-09-12 02:00:00,2019-09-12 02:00:00,"59",,"1036"
"746249_3","746249","650108",2019-10-31,,,,,,3,2019-10-31 06:58:14,2019-10-31 06:58:14,"59",,"1036"
"746252_1","746252","650109",2019-09-12,,,,,,1,2019-09-12 02:00:00,2019-09-12 02:00:00,"59",,"1036"
"746252_3","746252","650109",2019-10-31,,,,,,3,2019-10-31 06:58:14,2019-10-31 06:58:14,"59",,"1036"
"746251_1","746251","650110",2019-09-12,,,,,,1,2019-09-12 02:00:00,2019-09-12 02:00:00,"59",,"1036"
"746251_3","746251","650110",2019-10-31,,,,,,3,2019-10-31 06:58:14,2019-10-31 06:58:14,"59",,"1036"
"746255_1","746255","650112",2019-09-12,1,,0,,,1,2019-09-12 02:00:00,2019-09-12 02:00:00,"59",,"1036"
"746255_3","746255","650112",2019-10-01,1,,0,,,3,2019-10-01 07:41:21,2019-10-01 07:41:21,"59",,"1036"
"794808_1","794808","650118",2020-12-30,3,,0,,,1,2020-12-30 02:00:00,2020-12-30 02:00:00,"26",,"1036"
"794808_3","794808","650118",2021-05-25,3,,0,,,3,2021-05-25 02:00:00,2021-05-25 02:00:00,"26",,"1036"
"746322_1","746322","650156",2019-09-12,10,,0,,,1,2019-09-12 02:00:00,2019-09-12 02:00:00,"25",,"1036"
"746322_3","746322","650156",2019-11-01,10,,0,,,3,2019-11-01 02:00:00,2019-11-01 02:00:00,"25",,"1036"
"797204_1","797204","650226",2021-01-15,5,,0,,,1,2021-01-15 02:00:00,2021-01-15 02:00:00,"26",,"1036"
"797204_3","797204","650226",2021-05-18,5,,0,,,3,2021-05-18 02:00:00,2021-05-18 02:00:00,"26",,"1036"
"781931_1","781931","650237",2020-09-10,5,,1,,,1,2020-09-10 02:00:00,2020-09-10 02:00:00,"26",,"1036"
"781931_3","781931","650237",2021-06-01,5,,1,,,3,2021-06-01 02:00:00,2021-06-01 02:00:00,"26",,"1036"
"767698_1","767698","650312",2020-03-27,,,,,,1,2020-03-27 02:00:00,2020-03-27 02:00:00,"18",,"1036"
"767698_3","767698","650312",2020-03-30,,,,,,3,2020-03-30 02:00:00,2020-03-30 02:00:00,"18",,"1036"
"746861_1","746861","650429",2019-09-14,4,,0,,,1,2019-09-14 02:00:00,2019-09-14 02:00:00,"26",,"1036"
"746861_3","746861","650429",2019-10-17,4,,0,,,3,2019-10-17 02:00:00,2019-10-17 02:00:00,"26",,"1036"
"746866_1","746866","650433",2019-09-17,5,,0,,,1,2019-09-17 02:00:00,2019-09-17 02:00:00,"26",,"1036"
"746866_3","746866","650433",2019-10-05,5,,0,,,3,2019-10-05 02:00:00,2019-10-05 02:00:00,"26",,"1036"
"812525_1","812525","650466",2021-05-17,,,,,,1,2021-05-17 02:00:00,2021-05-17 02:00:00,"26",,"1036"
"812525_3","812525","650466",2021-06-01,,,,,,3,2021-06-01 02:00:00,2021-06-01 02:00:00,"26",,"1036"
"812524_1","812524","650467",2021-05-17,,,,,,1,2021-05-17 02:00:00,2021-05-17 02:00:00,"26",,"1036"
"812524_3","812524","650467",2021-06-01,,,,,,3,2021-06-01 02:00:00,2021-06-01 02:00:00,"26",,"1036"
"746950_1","746950","650496",2019-09-17,5,,0,,,1,2019-09-17 02:00:00,2019-09-17 02:00:00,"25",,"1036"
"746950_3","746950","650496",2019-10-16,5,,0,,,3,2019-10-16 02:00:00,2019-10-16 02:00:00,"25",,"1036"
"746984_1","746984","650514",2019-09-19,7,,0,,,1,2019-09-19 02:00:00,2019-09-19 02:00:00,"26",,"1036"
"746984_3","746984","650514",2019-10-12,7,,0,,,3,2019-10-12 02:00:00,2019-10-12 02:00:00,"26",,"1036"
"746993_1","746993","650515",2019-09-19,,,,,,1,2019-09-19 02:00:00,2019-09-19 02:00:00,"18",,"1036"
"746993_3","746993","650515",2019-10-28,,,,,,3,2019-10-28 13:29:57,2019-10-28 13:29:57,"18",,"1036"
"747069_1","747069","650552",2019-09-19,10,,0,,,1,2019-09-19 02:00:00,2019-09-19 02:00:00,"59",,"1036"
"747069_3","747069","650552",2019-10-11,10,,0,,,3,2019-10-11 08:40:56,2019-10-11 08:40:56,"59",,"1036"
"748728_1","748728","650553",2019-10-08,3,,0,,,1,2019-10-08 02:00:00,2019-10-08 02:00:00,"59",,"1036"
"748728_3","748728","650553",2019-11-07,3,,1,,,3,2019-11-07 02:00:00,2019-11-07 02:00:00,"59",,"1036"
"846190_1","846190","650584",2022-04-04,7,,1,,,1,2022-04-04 02:00:00,2022-04-04 02:00:00,"26",,"1036"
"846190_3","846190","650584",2022-04-05,7,,1,,,3,2022-04-05 02:00:00,2022-04-05 02:00:00,"26",,"1036"
"846191_1","846191","650585",2022-04-04,,,,,,1,2022-04-04 02:00:00,2022-04-04 02:00:00,"26",,"1036"
"846191_3","846191","650585",2022-04-05,,,,,,3,2022-04-05 02:00:00,2022-04-05 02:00:00,"26",,"1036"
"747175_1","747175","650589",2019-09-23,4,,0,,,1,2019-09-23 02:00:00,2019-09-23 02:00:00,"59",,"1036"
